station_id,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,culex modestus,no_pools,poolsize,no_pos_pools,wnv_mir,region,culex.spp,culex.pipiens,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
N11 Nackenheim,8.344035,49.927527,2024-05-26,24,5,2024,,,,,,,,,,,,,0,,,,,Germany,33,33,2024-06-10,2024-05-25,49.92611770315706,8.343103201260785,0.5670553935860059,0.4304723885562209,-0.4144736842105263,-0.4304723885562209,0.3568619876937699,0.3972382975856856,-0.2102926662131336,-0.3972382975856856,0.1566672039885204,0.0859916506444593,0.14226977936819274,0.0859916506444593,2024-05-26,49.92611770315706,8.343103201260785,14634.0,14275.0,49.92611770315706,8.343103201260785,13932.571428571431,13560.125,13999.0,13730.285714285714,14211.4,13922.428571428569,14476.0,13878.6,2024-05-26,49.9502284853784,8.350038195253449,320.9437839312501,2024-05-19,2024-05-12,2024-05-19,2024-04-28,76.7696546720108,121.3940384620364
N12 Oppenheim,8.363227,49.85911,2024-05-26,24,5,2024,,,,,,,,,,,,,0,,,,,Germany,0,0,2024-06-10,2024-05-25,49.858744056848096,8.361069506943176,0.5487485991781845,0.3284203780839474,-0.4301483270093135,-0.3284203780839474,0.3003532288042849,0.3266347637416028,-0.18681978869436347,-0.3266347637416028,0.2009118227568461,0.18886965065709546,0.23229032524494844,0.18886965065709546,2024-05-26,49.858744056848096,8.361069506943178,14886.0,14330.0,49.858744056848096,8.361069506943178,13762.125,13502.714285714286,14007.75,13661.0,14193.666666666664,13880.636363636364,14312.375,13893.875,2024-05-26,49.850228027950216,8.350038195253449,331.2326117784454,2024-05-19,2024-05-12,2024-05-19,2024-04-28,79.43352023360785,123.07221262523672
N13 Eich,8.392527,49.755169,2024-05-26,24,5,2024,,,,,,,,,,,,,0,,,,,Germany,299,299,2024-06-10,2024-05-25,49.755437799174345,8.392510541887361,0.5815085158150852,0.2925677355207557,-0.4714204867006225,-0.2925677355207557,0.6351488206986325,0.36886169822752296,-0.5079240935784741,-0.36886169822752296,0.036060902415572,0.06828395587079088,0.051472929132320835,0.06828395587079088,2024-05-26,49.755437799174345,8.392510541887361,14734.0,14367.0,49.755437799174345,8.392510541887361,13720.625,13488.846153846154,14010.2,13672.636363636364,14235.1,13781.142857142857,14352.857142857143,13806.714285714286,2024-05-26,49.750227570522036,8.350038195253449,315.1634038980858,2024-05-19,2024-05-12,2024-05-19,2024-04-28,61.23992041926249,102.78280844783876
N14 Hamm,8.441556,49.731548,2024-05-26,24,5,2024,,,,,,,,,,,,,0,,,,,Germany,191,191,2024-06-10,2024-05-25,49.73297991707136,8.441917882513941,0.64797507788162,0.30295566502463056,-0.538536112457586,-0.30295566502463056,0.5569321219437606,0.3060355314427103,-0.4520797489663808,-0.3060355314427103,0.1432506179534282,0.12408320698147784,0.13729951899628115,0.12408320698147784,2024-05-26,49.73297991707136,8.441917882513941,14787.0,14270.0,49.732979917071354,8.441917882513941,13759.625,13492.416666666664,13994.6,13669.666666666664,14212.2,13784.888888888889,14331.714285714286,13813.5,2024-05-26,49.750227570522036,8.450038652681632,357.2800066656025,2024-05-19,2024-05-12,2024-05-19,2024-04-28,79.85933432984166,139.16737321403343
N15 Rheindrkheim,8.365435,49.702811,2024-05-26,24,5,2024,,,,,,,,,,,,,0,,,,,Germany,379,379,2024-06-10,2024-05-25,49.70153888212715,8.365561083363774,0.7077503886298022,0.3712553495007133,-0.5777595404185474,-0.3712553495007133,0.5070232322791351,0.3663935025834808,-0.3885708073292139,-0.3663935025834808,0.22480184249583807,0.05993627491136376,0.2429713536154621,0.05993627491136376,2024-05-26,49.70153888212715,8.365561083363776,14770.0,14287.0,49.70153888212715,8.365561083363776,13766.0,13518.416666666664,14046.0,13692.111111111111,14228.777777777776,13839.0,14346.0,13706.166666666664,2024-05-26,49.750227570522036,8.350038195253449,315.1634038980858,2024-05-19,2024-05-12,2024-05-19,2024-04-28,61.23992041926249,102.78280844783876
N16 Bobenheim-Roxheim,8.381922,49.570168,2024-05-26,24,5,2024,,,,,,,,,,,,,0,,,,,Germany,112,112,2024-06-10,2024-05-25,49.57128316592982,8.38352738904617,0.3630393996247655,0.4245098039215687,-0.2043099875673436,-0.4245098039215687,0.4472808948145467,0.3708334549223419,-0.2929319170090804,-0.3708334549223419,0.1524323597676907,0.08579609768721408,0.18737116747303853,0.08579609768721408,2024-05-26,49.57128316592982,8.38352738904617,14739.0,14311.0,49.57128316592982,8.383527389046169,13678.727272727272,13470.375,13936.4,13582.25,14106.75,13783.0,14482.571428571431,13797.5,2024-05-26,49.55022665566566,8.350038195253449,291.4928906609907,2024-05-19,2024-05-12,2024-05-19,2024-04-28,24.755746800394263,77.78984048875282
S01 Otterstadt,8.486561,49.37627,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,3,3,2024-06-04,2024-05-20,49.378145379844106,8.486833646719921,0.7386489479512734,0.337878142309331,-0.5778894472361809,-0.337878142309331,0.7306215590433787,0.3741194126663117,-0.5751616754754509,-0.3741194126663117,0.024069966176617403,0.04724687076519133,0.030808077350130494,0.04724687076519133,2024-05-20,49.378145379844106,8.486833646719921,14684.0,13944.0,49.378145379844106,8.486833646719921,13721.454545454546,13556.8125,13961.0,13744.454545454546,13998.333333333336,13771.9,14190.8,13857.571428571431,2024-05-20,49.35022574080929,8.450038652681632,267.5011377672817,2024-05-13,2024-05-06,2024-05-13,2024-04-28,63.59085594321368,63.59085594321368
S02 Speyer,8.472244,49.286018,2024-05-20,23,5,2024,,,,,,,,,,,,,5,,,,,Germany,5,0,2024-06-04,2024-05-20,49.28382227501154,8.473358917458128,0.35867620751341683,0.3853169174646603,-0.1834826645890144,-0.3853169174646603,0.3883515630556745,0.2776955447372477,-0.26040567650261265,-0.2776955447372477,0.03162588233719433,0.16172010614911408,0.06199284602127271,0.16172010614911408,2024-05-20,49.28382227501154,8.473358917458128,14806.0,14340.0,49.28382227501154,8.473358917458128,13686.333333333336,13528.733333333335,14029.75,13808.5,14096.875,13872.444444444443,14320.0,13937.166666666664,2024-05-20,49.250225283381106,8.450038652681632,177.29231673131923,2024-05-13,2024-05-06,2024-05-13,2024-04-28,38.53208812191201,38.53522742986729
S03 Rmerberg,8.423394,49.291796,2024-05-20,23,5,2024,,,,,,,,,,,,,1,,,,,Germany,18,17,2024-06-04,2024-05-20,49.292805427852755,8.423951576831548,0.5129952056522836,0.2224260958205912,-0.4469111969111969,-0.2224260958205912,0.5298721703693398,0.2555921329804441,-0.4270291536437201,-0.2555921329804441,0.1271142042563821,0.14061929776170615,0.11179791369894236,0.14061929776170615,2024-05-20,49.292805427852755,8.423951576831548,14907.0,14438.0,49.29280542785275,8.423951576831548,13750.272727272728,13509.642857142857,14056.555555555557,13717.272727272728,14224.142857142857,13893.625,14511.333333333336,13960.0,2024-05-20,49.250225283381106,8.450038652681632,177.29231673131923,2024-05-13,2024-05-06,2024-05-13,2024-04-28,38.53208812191201,38.53522742986729
S04 Lingenfeld,8.368656,49.258329,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,62,62,2024-06-04,2024-05-20,49.25687281648796,8.370052659784372,0.5772581384685924,0.3586097946287519,-0.4138923140156186,-0.3586097946287519,0.4361785036213458,0.2521254647466148,-0.3475903495114093,-0.2521254647466148,0.18005243844551788,0.15629197355456234,0.1055853028205409,0.15629197355456234,2024-05-20,49.25687281648796,8.370052659784372,14857.0,14317.0,49.25687281648796,8.370052659784372,13701.888888888889,13540.0625,14104.25,13760.6,14220.142857142857,13910.875,14453.0,13976.0,2024-05-20,49.250225283381106,8.350038195253449,166.41533829943268,2024-05-13,2024-05-06,2024-05-13,2024-04-28,31.042777170389485,31.04299367438088
S05 Sondernheim,8.361245,49.180282,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,12,12,2024-06-04,2024-05-20,49.18051601733779,8.361069506943176,0.3862184873949579,0.12248230811105065,-0.33765812520272465,-0.12248230811105065,0.4881313590510751,0.1976440773944992,-0.40869542782222495,-0.1976440773944992,0.13399326235960893,0.11304362635640645,0.09028924754289587,0.11304362635640645,2024-05-20,49.18051601733779,8.361069506943178,14717.0,14307.0,49.18051601733779,8.361069506943178,13712.9,13528.733333333335,14015.0,13756.5,14151.571428571431,13983.333333333336,14391.2,13845.625,2024-05-20,49.150224825952925,8.350038195253449,264.7104017248806,2024-05-13,2024-05-06,2024-05-13,2024-04-28,77.70591659295314,77.71004941912543
S06 Hrdt,8.364548,49.175141,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,23,23,2024-06-04,2024-05-20,49.1760244409172,8.365561083363774,0.7667934093789608,0.4035440998791784,-0.6179201485608171,-0.4035440998791784,0.5798657505125389,0.347263697414317,-0.4317996020793009,-0.347263697414317,0.14450961664638687,0.1022216379291006,0.14418619903213062,0.1022216379291006,2024-05-20,49.1760244409172,8.365561083363776,14703.0,14328.0,49.1760244409172,8.365561083363776,13716.1,13555.642857142857,14006.333333333336,13775.818181818182,14129.428571428569,13991.333333333336,14316.0,13865.142857142857,2024-05-20,49.150224825952925,8.350038195253449,264.7104017248806,2024-05-13,2024-05-06,2024-05-13,2024-04-28,77.70591659295314,77.71004941912543
S07 Leimersheim,8.35908,49.115716,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,10,10,2024-06-04,2024-05-20,49.11763394744942,8.361069506943176,0.7336510458035478,0.3759193107795755,-0.5943511078646214,-0.3759193107795755,0.5821476297917633,0.35586345580519496,-0.4267755395885271,-0.35586345580519496,0.17757286508484688,0.05136326901160184,0.19901106829902607,0.05136326901160184,2024-05-20,49.11763394744942,8.361069506943178,14850.0,14321.0,49.11763394744942,8.361069506943178,13709.6,13578.066666666668,14019.625,13823.7,14143.75,13887.375,14505.5,13905.0,2024-05-20,49.150224825952925,8.350038195253449,264.7104017248806,2024-05-13,2024-05-06,2024-05-13,2024-04-28,77.70591659295314,77.71004941912543
S08 Bienwald,8.164592,49.038977,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,12,12,2024-06-04,2024-05-20,49.03678557187865,8.163440144436864,,,,,0.5797315641968821,0.2323594416276259,-0.4618749536610425,-0.2323594416276259,0.053216412681730614,0.006496998581411909,0.05327656149047277,0.006496998581411909,2024-05-20,49.03678557187865,8.163440144436866,14699.0,14229.0,49.03678557187865,8.163440144436866,13682.875,13479.9,13995.571428571431,13729.666666666664,14145.444444444443,13943.0,14432.25,13799.666666666664,2024-05-20,49.05022436852474,8.150037280397077,294.8142862431748,2024-05-13,2024-05-06,2024-05-13,2024-04-28,108.26293552928473,108.26293552928473
S09 Wrth,8.296315,49.021501,2024-05-20,23,5,2024,,,,,,,,,,,,,2,,,,,Germany,26,24,2024-06-04,2024-05-20,49.023310842616866,8.298187437054802,0.4913151364764268,0.3088929219600726,-0.3223322332233223,-0.3088929219600726,0.5767576396686477,0.34919668123282954,-0.4225554554242377,-0.34919668123282954,0.16005675708344155,0.08168834037597276,0.1813670185773031,0.08168834037597276,2024-05-20,49.023310842616866,8.298187437054805,14696.0,14303.0,49.023310842616866,8.298187437054805,13683.846153846154,13592.307692307693,14032.5,13842.444444444443,14088.833333333336,13862.8,14277.285714285714,13902.8,2024-05-20,49.05022436852474,8.250037737825263,294.9150797199634,2024-05-13,2024-05-06,2024-05-13,2024-04-28,115.42214586675254,115.42301188271813
S10 Hgelsheim,8.109338,48.807463,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,187,187,2024-06-04,2024-05-20,48.80771517442816,8.109541227389688,0.7544537454389355,0.4037437746865877,-0.6250497017892644,-0.4037437746865877,0.6940689053161677,0.3247648966676545,-0.5793724091995621,-0.3247648966676545,0.07437396625653371,0.06892399726131937,0.04471690248086303,0.06892399726131937,2024-05-20,48.80771517442816,8.109541227389691,14729.0,14292.0,48.80771517442816,8.109541227389691,13775.75,13488.272727272728,14033.714285714286,13698.583333333336,14219.571428571431,13851.555555555557,14285.571428571431,13851.5,2024-05-20,48.85022345366837,8.150037280397077,378.422859498982,2024-05-13,2024-05-06,2024-05-13,2024-04-28,150.22993989083625,150.45179379526235
S12 Au,8.212062,48.955587,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,143,143,2024-06-04,2024-05-20,48.955937196307886,8.212847485063442,0.7753853682407634,0.448014368389543,-0.6316617944681809,-0.448014368389543,0.6467244520249801,0.4334137458068381,-0.5042261919865786,-0.4334137458068381,0.19288616753913213,0.0645954519055193,0.1726897958591398,0.0645954519055193,2024-05-20,48.955937196307886,8.212847485063444,14674.0,14286.0,48.955937196307886,8.212847485063444,13662.25,13598.6,14042.5,13749.2,14183.75,13865.272727272728,14352.2,13906.75,2024-05-20,48.95022391109655,8.250037737825263,344.435218102304,2024-05-13,2024-05-06,2024-05-13,2024-04-28,131.7412311403168,131.74761800804117
S13 Neuburgweier,8.270504,48.975548,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,25,25,2024-06-04,2024-05-20,48.97390350199029,8.271237978531216,0.4810049019607842,0.11588180978762695,-0.4044160371876816,-0.11588180978762695,0.55869820566913,0.2446529195975691,-0.4448435280941607,-0.2446529195975691,0.11570846889704822,0.13740224776650126,0.09551912039718374,0.13740224776650126,2024-05-20,48.97390350199029,8.271237978531216,14784.0,14300.0,48.97390350199029,8.271237978531216,13700.545454545454,13565.4,14071.222222222224,13755.363636363636,14123.818181818182,13853.666666666664,14386.2,13859.25,2024-05-20,48.95022391109655,8.250037737825263,344.435218102304,2024-05-13,2024-05-06,2024-05-13,2024-04-28,131.7412311403168,131.74761800804117
S14 Dettenheim,8.374465,49.167544,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,23,23,2024-06-04,2024-05-20,49.167041288076,8.37454423620497,0.7195945945945946,0.3364591147786947,-0.5821492007104795,-0.3364591147786947,0.6473876344241039,0.3658945157570449,-0.4965546308936001,-0.3658945157570449,0.1084535707534242,0.04595794072667232,0.1283124781318468,0.04595794072667232,2024-05-20,49.167041288076,8.37454423620497,14654.0,14304.0,49.167041288076,8.37454423620497,13742.454545454546,13552.666666666664,14009.777777777776,13800.5,14074.375,13959.571428571431,14292.666666666664,13852.571428571431,2024-05-20,49.150224825952925,8.350038195253449,264.7104017248806,2024-05-13,2024-05-06,2024-05-13,2024-04-28,77.70591659295314,77.71004941912543
S15 Philippsburg,8.454496,49.247685,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,3,3,2024-06-04,2024-05-20,49.247889663646745,8.455392611775734,0.6731473654550578,0.3809302325581396,-0.5375453133091662,-0.3809302325581396,0.6488731594535077,0.3573492151675487,-0.5256548040774897,-0.3573492151675487,0.06444009561544338,0.08205338525559276,0.05097180973554295,0.08205338525559276,2024-05-20,49.247889663646774,8.455392611775737,14806.0,14315.0,49.247889663646774,8.455392611775737,13650.181818181818,13526.272727272728,13955.1,13761.7,14238.0,13923.625,14343.833333333336,13721.0,2024-05-20,49.250225283381106,8.450038652681632,177.29231673131923,2024-05-13,2024-05-06,2024-05-13,2024-04-28,38.53208812191201,38.53522742986729
S16 Waghusel,8.511432,49.25607,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,46,46,2024-06-04,2024-05-20,49.25687281648796,8.50929152882291,0.6551412429378533,0.3027392387050872,-0.5573038486072719,-0.3027392387050872,0.6305214082857651,0.2908840408767592,-0.535088469745988,-0.2908840408767592,0.1194831666045194,0.10343266161290264,0.0907425313791906,0.10343266161290264,2024-05-20,49.25687281648796,8.50929152882291,14961.0,14319.0,49.25687281648796,8.50929152882291,13659.875,13498.454545454546,14089.888888888889,13776.4,14263.8,13887.833333333336,14501.0,13865.142857142857,2024-05-20,49.250225283381106,8.550039110109818,170.57253279950083,2024-05-13,2024-05-06,2024-05-13,2024-04-28,35.42283993088077,35.43435319427536
S17 Ketsch,8.518836,49.369708,2024-05-20,23,5,2024,,,,,,,,,,,,,0,,,,,Germany,6,6,2024-06-04,2024-05-20,49.36916222700291,8.518274681664106,0.7439664218258132,0.4150702426564497,-0.5942446043165468,-0.4150702426564497,0.6410047860066559,0.3199388178387925,-0.509507148275241,-0.3199388178387925,0.11122089609212038,0.09700700906877344,0.07355670554816654,0.09700700906877344,2024-05-20,49.36916222700291,8.518274681664106,14670.0,14185.0,49.36916222700291,8.518274681664106,13711.75,13569.529411764706,13992.555555555557,13768.4,14091.125,13841.454545454546,14202.222222222224,13964.8,2024-05-20,49.35022574080929,8.550039110109818,271.92814835193747,2024-05-13,2024-05-06,2024-05-13,2024-04-28,58.26075658235118,58.26909198644921
