id,station_id,trapid_region,trapid,unique_code,oldid,x,y,dt_placement,week,month,year,country_code,nuts0_code,nuts0_name,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,lau1_municipality,lau2_settlement,trap_type,culex pipiens,culex spp.,region,dt_placement_original,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
516,STMTR04,STMTR04_CR,STMTR04_EL43,STMTR04_EL4345005,STOTR0400,25.675437,35.013056,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL432,LASITHI,IERAPETRA,STOMIO,Triple Trap,,,Greece,2023-03-20,2023-03-04,35.014083986771695,25.676096608348466,0.351416807943812,0.20622568093385216,-0.3141780499293453,-0.20622568093385216,0.1855210710830651,0.2561407352875142,-0.0777778268294048,-0.2561407352875142,0.23132450421937115,0.07434394282438417,0.3382484761743004,0.07434394282438417,2023-03-05,35.014083986771695,25.676096608348466,14567.0,14155.0,35.014083986771695,25.676096608348466,14492.0,14135.8,14480.071428571431,14044.642857142857,14666.285714285714,14182.5,14906.0,14225.5,2023-03-05,35.05016032857884,25.650117330329454,32.2569246776402,2023-02-26,2023-02-19,2023-02-26,2023-02-19,0.6486040116287768,8.367524123284966
481,KVOTR02,KVOTR02_CR,KVOTR02_EL43,KVOTR02_EL4345005,KNVTR0200,24.399222,35.230306,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,AGIOS VASILEIOS,KANEVOS,Ecodev,,,Greece,2023-03-20,2023-03-04,35.22967965496041,24.400488904898637,0.5728629579375848,0.2674393177345287,-0.4785714285714285,-0.2674393177345287,0.5416169030791075,0.2067082769506806,-0.4503784908800518,-0.2067082769506806,0.04643039894134039,0.060107909695146414,0.03268040253614761,0.060107909695146414,2023-03-05,35.22967965496041,24.400488904898637,14318.0,14036.0,35.22967965496041,24.400488904898637,14177.7,14009.555555555557,14248.25,13934.0,14396.071428571431,14018.714285714286,14566.0,14092.909090909092,2023-03-05,35.25016124343521,24.35011138376305,51.195894570026255,2023-02-26,2023-02-19,2023-02-26,2023-02-19,1.9555891170166433,22.70974508812651
506,RMLTR01,RMLTR01_CR,RMLTR01_EL43,RMLTR01_EL4345005,ROUTR0100,24.700136,35.407511,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,MYLOPOTAMOS,ROYMELI,Ecodev,,,Greece,2023-03-20,2023-03-04,35.409342711784326,24.701424525078696,0.6786324786324788,0.3704146730462519,-0.5640500568828214,-0.3704146730462519,0.6227601131428752,0.3443904552850185,-0.5229955448073833,-0.3443904552850185,0.06912789220635178,0.05672329333099345,0.04783642763123591,0.05672329333099345,2023-03-05,35.409342711784326,24.701424525078696,14508.0,14122.0,35.409342711784326,24.701424525078696,14370.615384615383,14055.2,14405.0,13974.266666666665,14613.857142857143,14147.615384615383,14741.1875,14164.0625,2023-03-05,35.450162158291576,24.75011321347579,62.16994217480533,2023-02-26,2023-02-19,2023-02-26,2023-02-19,2.3717993069440126,2.3717993069440126
458,VICTR01,VICTR01_CR,VICTR01_EL43,VICTR01_EL4345005,BIOTR0100,24.442917,35.362667,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,RETHYMNO,VIOLI CHARAKI,Ecodev,4.0,4.0,Greece,2023-03-20,2023-03-04,35.36442694757835,24.44091309268401,0.3341386808407828,0.15498849613051666,-0.32358581016299137,-0.15498849613051666,0.2776538536008024,0.11823520218948932,-0.23803990035226424,-0.11823520218948932,0.12719086205241975,0.05091220702449642,0.15437169902776787,0.05091220702449642,2023-03-05,35.364426947578345,24.44091309268401,14331.0,14254.0,35.364426947578345,24.44091309268401,14331.53846153846,14151.166666666664,14398.846153846154,14113.75,14536.0,14215.4,14601.76923076923,14238.866666666667,2023-03-05,35.350161700863396,24.450111841191234,51.466541953260325,2023-02-26,2023-02-19,2023-02-26,2023-02-19,2.4785030524944887,2.4785030524944887
503,PLSTR01,PLSTR01_CR,PLSTR01_EL43,PLSTR01_EL4345005,PTNTR0100,24.528194,35.367056,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,RETHYMNO,PLATANIAS,Ecodev,1.0,1.0,Greece,2023-03-20,2023-03-04,35.36891852399895,24.52625304467538,0.3624618275781066,0.17242773398019004,-0.3438368860055607,-0.17242773398019004,0.1752148757406888,0.23684608253936976,-0.05210973690711843,-0.23684608253936976,0.2800492371372226,0.10593891907143974,0.4272354500397321,0.10593891907143974,2023-03-05,35.368918523998936,24.52625304467538,14562.0,14260.0,35.368918523998936,24.52625304467538,14408.363636363636,14198.6,14394.5,14143.818181818182,14576.071428571431,14248.0,14747.875,14291.666666666664,2023-03-05,35.350161700863396,24.550112298619418,123.08203220729025,2023-02-26,2023-02-19,2023-02-26,2023-02-19,4.481843028086587,4.481843028086587
505,RETTR02,RETTR02_CR,RETTR02_EL43,RETTR02_EL4345005,RETTR0200,24.473,35.364806,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,RETHYMNO,RETHYMNO,Sentinel2,4.0,4.0,Greece,2023-03-20,2023-03-04,35.36442694757835,24.472354127628197,0.17712811693895092,0.0587780355761794,-0.20936395759717308,-0.0587780355761794,0.16068734444700286,0.07176936683488344,-0.14778300344850434,-0.07176936683488344,0.12788018907405008,0.05102393241734697,0.1939732282907693,0.05102393241734697,2023-03-05,35.364426947578345,24.472354127628197,14300.0,14210.0,35.364426947578345,24.472354127628197,14334.933333333332,14182.166666666664,14370.46153846154,14107.642857142857,14548.0,14223.785714285714,14700.0,14247.866666666667,2023-03-05,35.350161700863396,24.450111841191234,51.466541953260325,2023-02-26,2023-02-19,2023-02-26,2023-02-19,2.4785030524944887,2.4785030524944887
462,GRGTR03,GRGTR03_CR,GRGTR03_EL43,GRGTR03_EL4345005,GEOTR0300,24.257694,35.361639,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL434,CHANIA,APOKORONOS,GEORGIOYPOLI,Ecodev,2.0,2.0,Greece,2023-03-20,2023-03-04,35.35993537115775,24.256758459439496,0.5269624573378839,0.23352633030052386,-0.4358151476251605,-0.23352633030052386,0.464040197959086,0.21463100279192213,-0.3836783172088829,-0.21463100279192213,0.17594306672085672,0.0872683413383518,0.15249215639257094,0.0872683413383518,2023-03-05,35.35993537115774,24.256758459439496,14524.0,14129.0,35.35993537115774,24.256758459439496,14358.2,14119.285714285714,14404.153846153846,14046.53846153846,14600.76923076923,14127.35294117647,14687.666666666664,14219.333333333336,2023-03-05,35.350161700863396,24.250110926334862,50.82587786448687,2023-02-26,2023-02-19,2023-02-26,2023-02-19,4.701378864236176,13.556339026428759
517,SYDTR01,SYDTR01_CR,SYDTR01_EL43,SYDTR01_EL4345005,SUDTR0100,24.061167,35.491639,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL434,CHANIA,CHANIA,SOYDA,Ecodev,8.0,8.0,Greece,2023-03-20,2023-03-04,35.49019108735509,24.059129096933184,0.34878587196468,0.09424669800761136,-0.3297062023939064,-0.09424669800761136,0.3017096715095925,0.2137564148878691,-0.2312934795475063,-0.2137564148878691,0.2191751471861742,0.1300154933868377,0.2706492262493511,0.1300154933868377,2023-03-05,35.49019108735509,24.059129096933184,14496.0,14050.0,35.49019108735509,24.059129096933184,14416.928571428569,14104.25,14375.357142857143,14053.083333333336,14557.944444444443,14146.625,14779.764705882351,14230.142857142857,2023-03-05,35.450162158291576,24.050110011478495,24.999173991896214,2023-02-26,2023-02-19,2023-02-26,2023-02-19,2.5464983962010592,2.550097373663448
518,CHATR01,CHATR01_CR,CHATR01_EL43,CHATR01_EL4345005,XANTR0100,24.035278,35.499861,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL434,CHANIA,CHANIA,CHANIA,Ecodev,,,Greece,2023-03-20,2023-03-04,35.49917424019629,24.0366712148302,0.4224626481195261,0.16130389064143005,-0.3881347410759176,-0.16130389064143005,0.4194468114374871,0.16825765473993348,-0.3780056500583107,-0.16825765473993348,0.10501422505392163,0.07540070845396574,0.07142842681362843,0.07540070845396574,2023-03-05,35.49917424019628,24.036671214830193,14515.0,14050.0,35.49917424019628,24.036671214830193,14441.266666666665,14095.0,14407.928571428569,14043.0,14623.294117647061,14184.214285714286,14834.2,14178.363636363636,2023-03-05,35.450162158291576,24.050110011478495,24.999173991896214,2023-02-26,2023-02-19,2023-02-26,2023-02-19,2.5464983962010592,2.550097373663448
519,CHATR02,CHATR02_CR,CHATR02_EL43,CHATR02_EL4345005,XANTR0200,24.002389,35.50825,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL434,CHANIA,CHANIA,CHANIA,Ecodev,,,Greece,2023-03-20,2023-03-04,35.50815739303749,24.000738603465408,0.3772087067861717,0.16306228373702425,-0.3611743862313339,-0.16306228373702425,0.3083307131677751,0.12751955588951772,-0.28035668941107816,-0.12751955588951772,0.14226722305310455,0.08314935683398106,0.137861069924836,0.08314935683398106,2023-03-05,35.50815739303748,24.000738603465408,14439.0,14251.0,35.50815739303748,24.000738603465408,14420.785714285714,14140.8125,14391.846153846154,14074.384615384617,14611.5,14215.428571428569,14739.933333333332,14225.0,2023-03-05,35.55016261571976,24.050110011478495,27.02569727424109,2023-02-26,2023-02-19,2023-02-26,2023-02-19,1.4810618802439421,1.4810618802439421
491,MMETR01,MMETR01_CR,MMETR01_EL43,MMETR01_EL4345005,MLMTR0100,23.846176,35.523199,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL434,CHANIA,PLATANIAS,MALEME,Ecodev,2.0,2.0,Greece,2023-03-20,2023-03-04,35.52163212229928,23.848025005165077,0.4750420639371845,0.2178745079879602,-0.42470205850487536,-0.2178745079879602,0.3547007732281807,0.26848514127503065,-0.2271233747205562,-0.26848514127503065,0.30471800427091605,0.1002481601640345,0.3801624782877203,0.1002481601640345,2023-03-05,35.52163212229927,23.848025005165077,14460.0,13980.0,35.52163212229927,23.848025005165077,14399.75,14185.533333333333,14351.5,14124.076923076924,14566.4375,14190.0,14652.571428571431,14201.818181818182,2023-03-05,35.55016261571976,23.850109096622123,36.82054913441627,2023-02-26,2023-02-19,2023-02-26,2023-02-19,9.217913805565331,9.483585671579931
498,PNATR01,PNATR01_CR,PNATR01_EL43,PNATR01_EL4345005,PLTTR0100,23.895417,35.517889,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL434,CHANIA,PLATANIAS,PLATANIAS,Ecodev,4.0,4.0,Greece,2023-03-20,2023-03-04,35.517140545878675,23.89743234579165,0.28481222997673644,0.14412548091151228,-0.25682704811443435,-0.14412548091151228,0.17777919396440056,0.29984864700055863,-0.04241030910890426,-0.29984864700055863,0.2965101828228185,0.15871573003937256,0.4130989181094238,0.15871573003937256,2023-03-05,35.517140545878675,23.89743234579165,,,35.517140545878675,23.897432345791653,,,,,,,,,2023-03-05,35.55016261571976,23.850109096622123,36.82054913441627,2023-02-26,2023-02-19,2023-02-26,2023-02-19,9.217913805565331,9.483585671579931
727,PVLTR03,PVLTR03_CR,PVLTR03_EL43,PVLTR03_EL4345005,0,24.514665,35.368135,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,RETHYMNO,PERIVOLIA,Ecodev,1.0,1.0,Greece,2023-03-20,2023-03-04,35.36891852399895,24.512778315413584,0.3115232340070848,0.12132549438802782,-0.3203272498426684,-0.12132549438802782,0.09668124471575486,0.2131308873575598,0.005524358087397584,-0.2131308873575598,0.2475596125306605,0.16527475568527394,0.4009605298195864,0.16527475568527394,2023-03-05,35.368918523998936,24.512778315413584,,,35.368918523998936,24.512778315413584,,,,,,,,,2023-03-05,35.350161700863396,24.550112298619418,123.08203220729025,2023-02-26,2023-02-19,2023-02-26,2023-02-19,4.481843028086587,4.481843028086587
450,AMTTR01,AMTTR01_CR,AMTTR01_EL43,AMTTR01_EL4345005,AMNTR0100,24.617461,35.329878,2023-03-05,12,3,2023,EL,0,Greece,EL4,"AEGEAN ISLANDS, CRETE",EL43,CRETE,EL433,RETHYMNO,RETHYMNO,AMNATOS,Ecodev,,,Greece,2023-03-20,2023-03-04,35.328494336213566,24.61608457308734,0.623661670235546,0.3124188662916486,-0.512341062079282,-0.3124188662916486,0.5615323316345043,0.2461749943250028,-0.4731863766774291,-0.2461749943250028,0.060646520141064676,0.06432688657910388,0.03778650233041586,0.06432688657910388,2023-03-05,35.328494336213566,24.61608457308733,14442.0,14081.0,35.328494336213566,24.61608457308733,14255.23076923077,14046.076923076924,14357.625,14038.727272727272,14589.0,14090.692307692307,14701.7,14168.533333333333,2023-03-05,35.350161700863396,24.650112756047605,110.32901247970322,2023-02-26,2023-02-19,2023-02-26,2023-02-19,7.281934957951307,7.281934957951307
386,AIITR01,AIITR01_WG,AIITR01_EL63,AIITR01_EL6345005,AITR0100,22.084621,38.241806,2023-03-05,12,3,2023,EL,0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL632,ACHAIA,AIGIALEIA,AIGIO,Triple Trap,,,Greece,2023-03-20,2023-03-04,38.24352743318167,22.082835471870066,0.314713216957606,0.16200132245977514,-0.2994823761400049,-0.16200132245977514,0.2714810705405345,0.12454875052889353,-0.26963481982940074,-0.12454875052889353,0.08978854107549278,0.07317646679167794,0.06478225729975343,0.07317646679167794,2023-03-05,38.24352743318165,22.082835471870066,14324.0,14078.0,38.243527433181654,22.082835471870066,14344.071428571431,14086.5625,14346.35294117647,14011.235294117649,14548.105263157895,14116.125,14798.777777777776,14261.0,2023-03-05,38.25017496628076,22.050100862914793,64.82829189667245,2023-02-26,2023-02-19,2023-02-26,2023-02-19,4.647105746436864,5.914657409768552
410,MCDTR02,MCDTR02_WG,MCDTR02_EL63,MCDTR02_EL6345005,METR0200,21.396907,38.125448,2023-03-05,12,3,2023,EL,0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL632,ACHAIA,WEST ACHAIA,METOCHI,Triple Trap,16.0,16.0,Greece,2023-03-20,2023-03-04,38.126746446246116,21.39562427951857,0.492090395480226,0.14776184267709694,-0.4310484963424546,-0.14776184267709694,0.2372130626285269,0.2856993479194138,-0.16096162714727935,-0.2856993479194138,0.29184587296280595,0.2113652167462192,0.3165697677748548,0.2113652167462192,2023-03-05,38.126746446246116,21.39562427951857,14478.0,14156.0,38.126746446246116,21.39562427951857,14353.636363636364,14095.25,14307.25,14007.55,14571.428571428569,14188.75,14641.052631578948,14237.636363636364,2023-03-05,38.15017450885257,21.3500976609175,208.32807309151394,2023-02-26,2023-02-19,2023-02-26,2023-02-19,5.13987046078546,5.1943744026939385
399,KLGTR03,KLGTR03_WG,KLGTR03_EL63,KLGTR03_EL6345005,KGTR0300,21.3802,38.15879,2023-03-05,12,3,2023,EL,0,Greece,EL6,CENTRAL GREECE,EL63,WESTERN GREECE,EL632,ACHAIA,WEST ACHAIA,KALOGRIA,Ecodev,3.0,3.0,Greece,2023-03-20,2023-03-04,38.158187481190296,21.382149550256774,0.3741963137591084,0.2283524904214559,-0.2732327243844321,-0.2283524904214559,0.31164624495777354,0.19166961202766566,-0.2314954205473005,-0.19166961202766566,0.19439043340451448,0.11664745045521042,0.2133056590207666,0.11664745045521042,2023-03-05,38.158187481190296,21.382149550256774,14465.0,14275.0,38.158187481190296,21.382149550256774,14333.909090909092,14089.545454545454,14269.8125,14014.8125,14511.384615384617,14206.909090909092,14552.411764705883,14311.111111111111,2023-03-05,38.15017450885257,21.3500976609175,208.32807309151394,2023-02-26,2023-02-19,2023-02-26,2023-02-19,5.13987046078546,5.1943744026939385
